date,temperature_max,temperature_min,temperature_mean,apparent_temp_max,apparent_temp_min,apparent_temp_mean,precipitation,rain,snowfall,precipitation_hours,weather_code,wind_speed_max,wind_gusts_max,wind_direction,sunshine_duration,daylight_duration,is_rainy,is_snowy,is_windy,is_nice_weather,sunshine_ratio
2021-04-30,16.5,4.6,10.7,15.5,2.1,8.2,1.3,1.3,0.0,4.0,53,21.3,41.8,305,38505.17,52678.63,1,0,0,0,0.7309447872885076
2021-05-01,14.2,7.3,10.4,13.1,4.7,8.3,6.0,6.0,0.0,10.0,61,20.4,38.9,34,14727.97,52876.75,1,0,0,0,0.2785339492309947
2021-05-02,10.2,2.8,7.6,5.7,-0.1,3.8,17.9,17.9,0.0,16.0,63,24.1,46.8,317,13959.26,53072.88,1,0,0,0,0.2630205860318867
2021-05-03,11.8,1.0,6.9,7.4,-2.2,3.0,0.5,0.5,0.0,4.0,51,21.0,43.9,253,46540.39,53266.81,0,0,0,0,0.8737221170180831
2021-05-04,16.7,3.0,10.3,11.3,-0.1,5.9,1.0,1.0,0.0,7.0,51,33.7,73.8,230,26361.78,53458.36,0,0,1,0,0.49312736118354544
2021-05-05,12.1,4.3,8.3,6.3,0.1,3.7,2.4,2.4,0.0,10.0,53,31.3,75.6,246,31405.16,53647.32,1,0,1,0,0.5854003517789892
2021-05-06,10.7,3.5,7.4,6.7,-0.5,3.2,5.0,5.0,0.0,12.0,55,25.6,52.2,230,27081.36,53833.46,1,0,0,0,0.5030581352192485
2021-05-07,11.1,1.6,7.3,7.9,-1.6,3.5,6.8,6.8,0.0,16.0,55,24.2,51.8,265,32185.18,54016.59,1,0,0,0,0.595838796932572
2021-05-08,14.9,-0.4,7.7,11.6,-3.7,4.7,0.0,0.0,0.0,0.0,3,12.4,29.5,215,50056.0,54196.71,0,0,0,0,0.9235984988756698
2021-05-09,24.9,4.7,15.3,24.7,1.5,13.6,0.0,0.0,0.0,0.0,3,17.0,32.4,140,49315.56,54375.22,0,0,0,0,0.9069491580907626
2021-05-10,28.0,9.9,19.0,28.3,8.3,18.1,0.0,0.0,0.0,0.0,3,20.2,37.4,128,49496.15,54552.27,0,0,0,0,0.9073160475265283
2021-05-11,27.0,11.6,18.8,28.5,10.5,18.4,0.8,0.8,0.0,2.0,53,17.1,35.6,240,39506.41,54727.71,0,0,0,0,0.7218721558055325
2021-05-12,15.8,11.4,13.4,14.9,10.5,12.5,12.9,12.9,0.0,22.0,61,16.6,32.8,292,432.29,54901.36,1,0,0,0,0.007873939734826241
2021-05-13,11.8,9.1,10.6,10.4,6.9,8.5,19.8,19.8,0.0,23.0,61,17.4,34.6,280,0.0,55073.06,1,0,0,0,0.0
2021-05-14,16.0,7.6,11.8,13.9,5.7,9.8,6.3,6.3,0.0,14.0,61,14.7,38.5,251,34657.54,55242.62,1,0,0,0,0.6273695925356183
2021-05-15,14.9,5.3,10.8,12.6,2.9,8.8,0.7,0.7,0.0,5.0,51,15.7,34.9,218,36993.49,55409.88,0,0,0,0,0.6676334617580836
2021-05-16,14.9,7.8,11.1,12.2,5.1,8.5,3.0,3.0,0.0,8.0,55,20.0,41.8,230,37978.79,55574.62,1,0,0,0,0.6833837100460606
2021-05-17,14.4,8.4,11.3,11.5,6.1,8.4,8.7,8.7,0.0,11.0,63,23.3,47.9,245,37609.19,55736.7,1,0,0,0,0.6747652803269659
2021-05-18,15.8,7.3,10.8,14.6,5.4,8.1,5.9,5.9,0.0,8.0,63,22.7,45.4,254,46382.14,55895.89,1,0,0,0,0.8297951781427937
2021-05-19,14.7,5.8,9.9,13.1,3.4,8.0,10.0,10.0,0.0,11.0,63,13.1,34.9,288,38083.62,56052.0,1,0,0,0,0.67943374009848
2021-05-20,15.0,4.4,10.2,12.8,1.9,8.0,1.2,1.2,0.0,8.0,51,19.3,40.7,253,50400.0,56204.84,1,0,0,0,0.8967199266113026
2021-05-21,16.5,5.8,11.4,12.8,3.3,8.4,1.6,1.6,0.0,3.0,53,25.1,49.3,213,18571.08,56354.19,1,0,0,0,0.32954213342432925
2021-05-22,15.7,7.5,11.5,11.7,3.7,7.7,1.9,1.9,0.0,11.0,51,26.6,57.6,232,39911.46,56499.84,1,0,0,0,0.7063995225473205
2021-05-23,15.0,5.7,10.2,11.4,3.1,7.2,3.6,3.6,0.0,7.0,61,21.9,46.1,240,28866.11,56641.6,1,0,0,0,0.509627376345301
2021-05-24,19.6,6.1,13.3,18.8,3.5,11.6,0.9,0.9,0.0,4.0,51,14.5,31.3,136,38599.18,56779.22,0,0,0,0,0.6798117339406917
2021-05-25,13.2,7.8,10.6,10.3,4.7,7.0,5.3,5.3,0.0,14.0,61,27.2,67.0,240,31068.69,56912.51,1,0,0,0,0.5459026495229256
2021-05-26,12.2,6.0,9.8,8.1,3.1,6.1,3.0,3.0,0.0,8.0,53,27.0,57.6,221,9962.23,57041.23,1,0,0,0,0.17464963500962372
2021-05-27,14.6,6.8,10.9,11.2,4.2,7.5,0.8,0.8,0.0,3.0,51,22.1,47.5,247,48005.42,57165.16,0,0,0,0,0.8397670889052002
2021-05-28,14.5,7.1,10.9,13.6,5.1,9.0,0.5,0.5,0.0,4.0,51,12.6,28.4,271,28194.89,57284.23,0,0,0,0,0.49219287751620294
2021-05-29,15.4,5.7,11.0,14.4,3.5,9.1,0.9,0.9,0.0,5.0,51,14.4,32.4,10,50857.32,57399.44,0,0,0,0,0.8860246720177061
2021-05-30,15.6,6.2,10.5,12.0,3.9,7.4,0.2,0.2,0.0,2.0,51,20.4,42.8,27,42591.35,57510.88,0,0,0,0,0.7405790000083462
2021-05-31,17.4,3.8,11.7,15.5,1.0,9.8,0.0,0.0,0.0,0.0,3,11.6,25.9,30,50524.59,57618.43,0,0,0,0,0.8768824488969935
2021-06-01,20.0,4.7,13.6,20.2,2.6,12.4,0.0,0.0,0.0,0.0,3,9.8,14.8,93,50722.9,57721.98,0,0,0,0,0.8787449772166512
2021-06-02,22.9,7.8,16.3,22.0,5.9,14.7,0.0,0.0,0.0,0.0,3,14.2,31.7,101,51136.6,57821.38,0,0,0,0,0.8843891308024817
2021-06-03,24.8,9.2,18.0,25.0,7.7,17.2,0.0,0.0,0.0,0.0,3,10.0,20.5,106,51692.77,57916.5,0,0,0,0,0.8925396044305163
2021-06-04,26.6,12.8,20.1,26.9,12.1,19.9,0.0,0.0,0.0,0.0,3,8.9,20.5,186,50704.59,58007.25,0,0,0,0,0.8741078054898309
2021-06-05,24.9,13.1,19.6,24.6,13.1,19.9,0.1,0.1,0.0,1.0,51,11.2,29.2,257,47906.14,58093.47,0,0,0,0,0.8246389826601853
2021-06-06,20.6,14.6,17.6,21.6,14.8,18.5,2.4,2.4,0.0,12.0,51,8.0,20.5,221,20950.96,58175.05,1,0,0,0,0.36013651900599997
2021-06-07,24.2,14.1,19.5,24.8,13.9,19.7,0.2,0.2,0.0,2.0,51,9.2,21.6,36,50832.42,58251.88,0,0,0,0,0.8726314069176824
2021-06-08,25.4,14.2,20.2,25.9,14.4,20.1,0.0,0.0,0.0,0.0,3,13.3,32.0,32,50679.16,58323.81,0,0,0,0,0.8689274586142436
2021-06-09,22.5,14.2,18.3,21.6,14.3,18.4,0.4,0.4,0.0,3.0,51,12.0,28.4,28,48269.21,58390.73,0,0,0,0,0.8266587864203786
2021-06-10,24.2,11.9,18.5,25.0,11.6,18.8,0.2,0.2,0.0,1.0,51,12.4,30.6,277,51851.99,58452.52,0,0,0,0,0.8870787777840887
2021-06-11,24.1,11.7,18.8,26.0,11.2,19.6,2.5,2.5,0.0,6.0,53,7.4,23.8,227,49986.11,58509.06,1,0,0,0,0.8543311070114612
2021-06-12,25.0,13.4,19.6,23.7,13.3,18.7,0.8,0.8,0.0,5.0,51,23.1,51.1,275,43881.65,58560.23,0,0,0,0,0.7493421730071756
2021-06-13,20.4,10.5,15.3,17.8,8.8,13.2,0.1,0.1,0.0,1.0,51,20.2,43.6,336,52500.18,58605.93,0,0,0,0,0.8958168567583519
2021-06-14,22.6,8.4,16.2,23.3,7.0,15.8,0.0,0.0,0.0,0.0,1,8.6,16.9,223,53181.48,58646.04,0,0,0,1,0.9068213301358455
2021-06-15,26.6,10.1,20.0,27.8,8.7,20.0,0.0,0.0,0.0,0.0,3,10.9,21.6,151,48935.97,58680.45,0,0,0,0,0.8339399237735907
2021-06-16,28.5,16.5,22.8,28.1,16.3,22.7,0.0,0.0,0.0,0.0,3,12.2,24.8,103,52142.17,58709.07,0,0,0,0,0.8881450515227034
2021-06-17,30.5,15.1,24.2,30.4,14.5,23.7,0.0,0.0,0.0,0.0,0,16.2,30.6,105,52888.5,58731.8,0,0,0,1,0.9005087533499739
2021-06-18,31.1,17.9,25.4,32.5,17.7,25.8,0.0,0.0,0.0,0.0,3,12.9,30.2,105,52938.34,58748.83,0,0,0,0,0.9010960728920048
2021-06-19,32.5,20.3,26.5,34.6,21.3,27.5,0.0,0.0,0.0,0.0,3,12.7,28.4,171,51755.31,58760.19,0,0,0,0,0.8807886768235432
2021-06-20,31.5,18.9,25.4,34.8,20.1,27.3,0.0,0.0,0.0,0.0,3,13.0,25.2,68,42837.38,58765.93,0,0,0,0,0.7289492398061257
2021-06-21,29.9,19.5,24.9,31.0,21.9,26.0,0.4,0.4,0.0,2.0,51,17.3,37.1,275,52833.75,58766.07,0,0,0,0,0.8990519529381495
2021-06-22,24.1,17.7,20.5,25.6,17.5,20.8,13.1,13.1,0.0,12.0,63,18.3,35.6,24,38134.75,58760.67,1,0,0,0,0.6489842610712233
2021-06-23,21.7,16.8,19.0,21.9,16.9,19.2,5.4,5.4,0.0,11.0,61,13.8,29.9,43,27211.13,58749.76,1,0,0,0,0.4631700623117439
2021-06-24,24.0,16.0,19.6,25.2,16.6,20.5,11.0,11.0,0.0,8.0,63,13.7,26.6,15,45807.29,58733.41,1,0,0,0,0.7799187889822845
2021-06-25,20.1,14.9,17.4,20.6,15.5,18.2,9.0,9.0,0.0,15.0,63,10.3,28.1,244,18401.5,58711.64,1,0,0,0,0.31342166561860646
2021-06-26,22.5,14.6,18.4,23.3,15.0,19.3,0.5,0.5,0.0,5.0,51,9.7,23.0,44,49445.01,58684.54,0,0,0,0,0.8425559781162125
2021-06-27,24.0,13.1,19.1,25.2,13.6,20.0,0.3,0.3,0.0,3.0,51,9.7,23.8,64,44757.9,58652.15,0,0,0,0,0.7631075757666173
2021-06-28,27.8,15.1,22.1,29.8,14.9,23.2,0.0,0.0,0.0,0.0,3,12.5,23.0,90,48069.24,58614.55,0,0,0,0,0.8200905747804939
2021-06-29,25.5,18.0,21.4,27.6,19.0,23.0,20.4,20.4,0.0,14.0,65,12.7,25.9,251,43060.18,58571.8,1,0,0,0,0.7351691428298259
2021-06-30,20.6,14.1,17.4,19.0,13.0,15.6,0.8,0.8,0.0,3.0,53,23.1,45.7,239,46800.0,58523.95,0,0,0,0,0.7996726126654131
2021-07-01,19.2,13.1,15.9,18.2,12.0,14.4,4.4,4.4,0.0,13.0,61,20.1,45.0,249,42829.3,58471.09,1,0,0,0,0.7324867725229682
2021-07-02,17.0,13.4,14.8,16.5,13.0,14.1,6.6,6.6,0.0,18.0,53,15.5,31.0,251,3600.0,58413.3,1,0,0,0,0.06162980006265696
2021-07-03,22.6,12.7,17.7,22.6,12.5,17.5,0.2,0.2,0.0,2.0,51,9.5,23.0,260,42540.15,58350.63,0,0,0,0,0.7290435424604671
2021-07-04,24.0,12.2,18.4,25.9,12.1,19.0,1.0,1.0,0.0,6.0,51,12.4,27.4,197,45094.44,58283.19,0,0,0,0,0.7737126262306507
2021-07-05,22.2,15.4,18.4,21.9,15.2,18.1,1.9,1.9,0.0,13.0,51,17.0,38.2,236,43028.76,58211.05,1,0,0,0,0.7391854295705025
2021-07-06,28.5,13.2,21.6,31.4,13.0,22.8,0.0,0.0,0.0,0.0,3,14.0,25.9,139,51613.19,58134.29,0,0,0,0,0.8878269606457738
2021-07-07,21.4,16.9,19.2,22.4,17.4,20.2,5.1,5.1,0.0,9.0,61,14.7,27.7,343,10994.11,58052.84,1,0,0,0,0.18938108798811568
2021-07-08,24.1,15.9,19.4,25.1,16.4,20.2,3.2,3.2,0.0,6.0,55,16.7,32.4,28,32469.93,57965.99,1,0,0,0,0.5601548425205883
2021-07-09,21.9,13.2,17.3,21.1,12.1,16.7,15.8,15.8,0.0,15.0,63,25.3,50.0,236,33264.06,57873.73,1,0,0,0,0.5747695888963783
2021-07-10,23.5,11.9,18.0,24.5,11.5,18.2,0.0,0.0,0.0,0.0,3,11.1,22.7,165,47568.66,57776.27,0,0,0,0,0.8233252163907432
2021-07-11,19.8,13.5,17.1,20.5,13.5,17.5,8.7,8.7,0.0,10.0,61,17.3,35.3,235,11077.33,57673.79,1,0,0,0,0.1920687022649283
2021-07-12,23.2,11.8,18.2,24.9,11.6,18.8,0.1,0.1,0.0,1.0,51,10.1,19.1,64,51453.73,57566.5,0,0,0,0,0.8938137632129798
2021-07-13,28.1,15.2,21.0,31.0,15.8,22.4,7.6,7.6,0.0,8.0,63,14.7,28.8,87,36037.93,57454.6,1,0,0,0,0.6272418570488699
2021-07-14,21.2,14.9,17.9,21.7,15.3,18.3,4.9,4.9,0.0,12.0,61,11.5,23.8,236,41878.98,57338.27,1,0,0,0,0.7303844360843117
2021-07-15,21.1,14.6,17.4,22.1,14.9,17.8,2.7,2.7,0.0,9.0,53,12.5,30.6,238,47718.7,57217.71,1,0,0,0,0.8339847924707228
2021-07-16,24.4,13.1,19.1,25.5,13.2,20.0,0.6,0.6,0.0,5.0,51,12.4,25.2,349,51279.11,57093.12,0,0,0,0,0.8981661888507757
2021-07-17,23.1,17.6,20.0,24.2,18.9,21.4,25.8,25.8,0.0,18.0,63,18.5,36.7,353,20330.27,56964.68,1,0,0,0,0.3568925516653477
2021-07-18,25.0,16.5,20.7,24.9,16.9,20.7,22.3,22.3,0.0,5.0,65,19.3,38.9,12,49618.89,56832.59,1,0,0,0,0.8730710671465087
2021-07-19,22.0,13.3,18.3,22.9,12.7,18.5,1.0,1.0,0.0,7.0,51,14.0,29.5,15,47085.81,56697.02,0,0,0,0,0.8304812140038401
2021-07-20,19.9,11.4,16.3,19.1,11.1,15.9,0.0,0.0,0.0,0.0,3,7.4,16.6,23,41271.96,56558.16,0,0,0,0,0.7297260024017754
2021-07-21,21.1,13.6,17.4,20.4,13.9,17.3,0.0,0.0,0.0,0.0,3,6.8,16.9,45,50601.53,56416.18,0,0,0,0,0.8969329366149923
2021-07-22,23.2,11.4,17.8,23.5,10.7,17.7,0.0,0.0,0.0,0.0,3,10.1,21.6,67,50157.94,56271.28,0,0,0,0,0.8913594999083014
2021-07-23,25.8,14.6,20.1,26.1,14.4,20.7,0.0,0.0,0.0,0.0,3,8.0,18.7,90,51168.55,56123.61,0,0,0,0,0.9117116664448349
2021-07-24,27.5,13.6,21.3,27.9,14.0,21.7,0.3,0.3,0.0,1.0,51,15.8,33.8,107,46408.03,55973.35,0,0,0,0,0.829109388664427
2021-07-25,26.0,16.2,21.1,28.1,16.8,22.4,3.8,3.8,0.0,5.0,61,12.3,26.6,232,39891.81,55820.66,1,0,0,0,0.7146423922612165
2021-07-26,26.1,16.7,21.4,28.1,18.1,23.0,0.2,0.2,0.0,2.0,51,9.7,21.2,244,48131.01,55665.71,0,0,0,0,0.8646437816027138
2021-07-27,25.5,15.7,20.7,26.6,16.1,21.8,0.1,0.1,0.0,1.0,51,12.7,32.8,222,50091.27,55508.45,0,0,0,0,0.9024080117531655
2021-07-28,24.7,14.9,19.1,24.5,15.2,19.6,6.0,6.0,0.0,9.0,61,17.1,40.3,230,23768.63,55347.57,1,0,0,0,0.42944306317332454
2021-07-29,24.4,14.9,19.7,22.1,15.1,18.6,0.0,0.0,0.0,0.0,3,24.2,50.0,242,49191.73,55183.0,0,0,0,0,0.8914290632984797
2021-07-30,26.9,12.4,20.3,27.3,12.1,20.3,0.0,0.0,0.0,0.0,3,15.3,32.8,229,50079.23,55014.97,0,0,0,0,0.9102836918751388
2021-07-31,24.3,15.1,20.2,22.8,14.4,19.3,1.0,1.0,0.0,2.0,53,21.4,45.4,246,49839.26,54843.71,0,0,0,0,0.9087507026785753
2021-08-01,19.5,13.8,16.1,18.7,13.6,15.7,11.4,11.4,0.0,11.0,63,12.1,26.3,302,18267.92,54669.43,1,0,0,0,0.3341523772975134
2021-08-02,20.6,13.8,16.8,19.2,12.9,15.8,3.7,3.7,0.0,7.0,61,18.4,41.4,245,37207.52,54492.34,1,0,0,0,0.6828027572315668
2021-08-03,21.5,10.1,16.5,21.0,9.0,16.1,1.0,1.0,0.0,3.0,53,11.6,33.1,236,44348.3,54312.66,0,0,0,0,0.8165370652072648
2021-08-04,20.0,14.2,17.0,19.9,13.9,17.0,3.7,3.7,0.0,11.0,55,11.5,28.8,220,32400.0,54130.59,1,0,0,0,0.5985525005362033
2021-08-05,18.5,13.4,16.1,18.6,13.1,16.6,12.1,12.1,0.0,17.0,61,8.6,22.7,283,5729.62,53946.32,1,0,0,0,0.10620965433786772
2021-08-06,21.5,11.2,16.5,22.8,10.4,16.0,7.8,7.8,0.0,7.0,63,19.1,43.9,240,41032.77,53760.05,1,0,0,0,0.7632576606606578
2021-08-07,24.2,11.0,17.9,24.4,10.3,18.1,18.9,18.9,0.0,6.0,63,14.4,31.0,222,33016.64,53571.96,1,0,0,0,0.6163044995926974
2021-08-08,21.5,14.3,17.6,20.3,13.8,16.3,1.4,1.4,0.0,4.0,53,20.0,39.6,230,44220.38,53382.23,1,0,0,0,0.8283726625882807
2021-08-09,22.8,11.4,17.3,22.9,10.5,17.1,0.1,0.1,0.0,1.0,51,12.0,28.1,214,47336.83,53191.05,0,0,0,0,0.8899397549023754
2021-08-10,24.9,13.4,19.1,23.4,12.9,18.8,0.3,0.3,0.0,3.0,51,19.0,50.0,241,46762.77,52998.59,0,0,0,0,0.8823398886649626
2021-08-11,23.6,12.3,18.3,23.6,11.9,18.4,0.1,0.1,0.0,1.0,51,13.8,30.6,250,47439.03,52805.01,0,0,0,0,0.898381233144355
2021-08-12,25.5,12.9,19.6,27.4,12.5,20.3,0.0,0.0,0.0,0.0,3,8.9,16.9,40,40416.33,52610.49,0,0,0,0,0.7682180873054024
2021-08-13,29.4,14.5,21.4,30.6,15.4,22.9,0.4,0.4,0.0,1.0,51,14.1,39.6,237,47300.44,52415.17,0,0,0,0,0.902418898956161
2021-08-14,28.0,16.7,21.9,29.1,17.2,23.3,0.0,0.0,0.0,0.0,1,11.3,25.6,231,47463.11,52219.22,0,0,0,1,0.9089203170786542
2021-08-15,29.5,14.8,22.1,30.2,15.1,23.0,0.0,0.0,0.0,0.0,3,10.7,25.2,219,47608.22,52022.79,0,0,0,0,0.9151416138965249
2021-08-16,24.6,16.5,20.2,24.3,14.7,19.4,3.3,3.3,0.0,2.0,63,23.7,49.7,254,40609.76,51825.8,1,0,0,0,0.7835819225173563
2021-08-17,16.8,11.4,14.3,13.8,8.1,11.2,2.6,2.6,0.0,4.0,55,27.0,54.0,262,17731.76,51626.79,1,0,0,0,0.3434604398220381
2021-08-18,18.9,11.8,15.0,16.0,9.7,12.9,1.2,1.2,0.0,7.0,51,22.5,45.4,244,34674.53,51425.64,1,0,0,0,0.6742654053503272
2021-08-19,20.5,12.8,16.9,19.4,12.0,16.0,0.3,0.3,0.0,3.0,51,18.0,38.2,241,35526.16,51222.53,0,0,0,0,0.69356511675624
2021-08-20,21.9,13.6,17.3,21.1,13.4,17.5,0.5,0.5,0.0,4.0,51,13.8,28.4,241,34970.51,51017.62,0,0,0,0,0.6854594549882962
2021-08-21,23.7,12.0,18.3,24.2,12.0,18.9,0.2,0.2,0.0,2.0,51,8.4,15.5,139,42858.35,50811.1,0,0,0,0,0.8434840025112623
2021-08-22,22.4,13.2,17.7,22.5,12.9,18.1,4.6,4.6,0.0,13.0,53,15.0,37.1,227,9522.11,50603.12,1,0,0,0,0.1881723893704578
2021-08-23,18.7,13.4,15.6,17.1,11.8,14.4,4.8,4.8,0.0,14.0,53,21.0,41.4,275,18000.0,50393.86,1,0,0,0,0.3571863715143075
2021-08-24,17.4,10.9,14.6,15.1,9.5,12.8,0.9,0.9,0.0,8.0,51,21.7,45.0,16,17289.01,50183.46,0,0,0,0,0.3445161015203017
2021-08-25,20.0,9.8,15.3,19.4,8.8,14.1,0.0,0.0,0.0,0.0,3,13.7,28.8,186,44903.78,49972.07,0,0,0,0,0.8985775454168698
2021-08-26,18.7,12.6,14.9,16.3,11.0,13.1,4.7,4.7,0.0,12.0,61,16.3,37.8,267,26048.83,49759.86,1,0,0,0,0.5234908217185499
2021-08-27,16.0,10.4,12.9,14.3,9.4,11.4,7.3,7.3,0.0,16.0,61,18.3,42.1,256,26801.82,49546.97,1,0,0,0,0.5409376193942839
2021-08-28,16.1,9.8,12.6,16.0,8.7,11.6,7.3,7.3,0.0,21.0,61,11.2,25.9,301,37613.04,49333.54,1,0,0,0,0.7624232925510718
2021-08-29,17.5,8.8,13.0,17.6,7.3,12.3,3.0,3.0,0.0,6.0,61,10.4,24.1,235,39135.63,49119.71,1,0,0,0,0.7967398423158443
2021-08-30,18.9,9.7,14.0,18.7,8.8,13.6,4.2,4.2,0.0,8.0,63,10.1,22.3,345,40256.92,48905.61,1,0,0,0,0.8231554621238749
2021-08-31,16.7,11.0,14.2,16.4,10.1,13.3,4.4,4.4,0.0,14.0,53,17.0,40.7,312,17063.73,48691.39,1,0,0,0,0.35044655738930436
2021-09-01,20.0,8.2,14.6,18.9,6.3,13.7,0.0,0.0,0.0,0.0,3,9.3,22.7,326,38329.91,48477.16,0,0,0,0,0.7906797757954468
2021-09-02,20.8,7.6,14.7,20.9,6.2,14.4,0.0,0.0,0.0,0.0,2,8.0,16.9,70,43478.29,48263.07,0,0,0,0,0.9008604301384061
2021-09-03,22.4,9.9,16.3,23.0,9.3,16.4,0.0,0.0,0.0,0.0,3,8.7,13.3,19,43463.31,48049.24,0,0,0,0,0.9045576995598682
2021-09-04,22.8,9.4,16.3,23.2,8.2,16.2,0.0,0.0,0.0,0.0,3,8.2,14.8,91,43309.5,47835.79,0,0,0,0,0.9053785878732221
2021-09-05,23.0,11.9,16.9,22.9,11.2,16.5,0.1,0.1,0.0,1.0,51,10.2,19.1,58,43200.0,47622.62,0,0,0,0,0.9071319469613389
2021-09-06,23.8,9.8,17.2,23.9,8.6,16.8,0.0,0.0,0.0,0.0,3,10.2,17.6,159,43168.27,47408.3,0,0,0,0,0.9105635511081391
2021-09-07,22.8,11.7,17.2,22.9,10.3,17.0,0.1,0.1,0.0,1.0,51,9.0,15.5,84,37908.01,47192.64,0,0,0,0,0.8032610593516277
2021-09-08,24.0,10.2,17.4,23.1,9.1,16.5,0.0,0.0,0.0,0.0,2,14.1,28.4,90,42997.32,46975.81,0,0,0,1,0.9153076870840545
2021-09-09,25.4,9.9,17.3,26.0,8.9,17.3,0.0,0.0,0.0,0.0,1,8.3,22.3,169,42911.39,46757.92,0,0,0,1,0.9177352200440054
2021-09-10,25.5,13.5,18.6,27.2,13.3,19.9,5.5,5.5,0.0,2.0,63,7.8,22.0,207,38988.59,46539.13,1,0,0,0,0.8377593221016378
2021-09-11,22.2,14.0,17.5,22.6,14.1,18.1,3.6,3.6,0.0,9.0,61,12.3,31.7,246,36738.54,46319.56,1,0,0,0,0.7931539073341802
2021-09-12,23.0,13.2,17.6,22.4,13.1,17.8,0.7,0.7,0.0,5.0,51,11.9,28.1,249,42359.56,46099.34,0,0,0,0,0.9188756281543293
2021-09-13,22.8,11.5,17.0,23.0,11.0,17.3,0.0,0.0,0.0,0.0,3,7.2,16.9,151,42141.42,45878.62,0,0,0,0,0.9185415777545183
2021-09-14,24.4,11.5,17.5,25.2,10.5,17.7,0.0,0.0,0.0,0.0,3,10.1,13.7,67,41212.36,45657.51,0,0,0,0,0.9026414274453425
2021-09-15,24.0,11.7,17.5,25.3,10.9,18.0,0.9,0.9,0.0,4.0,53,10.1,22.7,224,24837.94,45436.15,0,0,0,0,0.5466559116474436
2021-09-16,20.0,15.6,17.8,20.0,15.9,18.1,5.0,5.0,0.0,17.0,53,16.3,33.1,245,7453.48,45214.65,1,0,0,0,0.16484657074642842
2021-09-17,18.7,10.9,14.6,16.4,10.1,13.4,0.0,0.0,0.0,0.0,3,15.2,33.1,279,36575.45,44993.14,0,0,0,0,0.8129117016505182
2021-09-18,17.9,10.5,13.9,16.3,9.5,12.9,0.5,0.5,0.0,5.0,51,12.7,28.1,312,34903.96,44771.75,0,0,0,0,0.779597849090107
2021-09-19,14.4,9.7,12.1,12.4,7.1,10.2,0.1,0.1,0.0,1.0,51,15.2,32.4,43,1814.32,44550.61,0,0,0,0,0.04072491936698509
2021-09-20,13.8,8.6,10.9,11.7,6.8,8.7,0.0,0.0,0.0,0.0,3,9.6,21.6,32,17277.06,44329.82,0,0,0,0,0.3897390063844158
2021-09-21,14.2,6.9,11.0,12.4,5.1,9.3,0.0,0.0,0.0,0.0,3,7.3,14.0,339,23243.32,44109.52,0,0,0,0,0.5269456570826434
2021-09-22,15.8,8.1,12.5,13.6,6.4,10.2,0.1,0.1,0.0,1.0,51,17.7,36.0,310,14704.07,43889.82,0,0,0,0,0.33502233547551574
2021-09-23,20.8,7.2,14.0,18.2,5.3,11.7,0.0,0.0,0.0,0.0,3,20.6,41.4,236,38889.85,43670.86,0,0,0,0,0.890521734630369
2021-09-24,18.2,12.2,15.6,16.8,11.1,13.6,0.5,0.5,0.0,5.0,51,22.6,45.4,266,12756.74,43452.74,0,0,0,0,0.2935773440293984
2021-09-25,22.0,10.6,15.4,21.8,9.6,14.9,0.0,0.0,0.0,0.0,2,10.7,27.0,218,39499.51,43235.37,0,0,0,1,0.9135925053954667
2021-09-26,24.0,10.8,16.5,23.7,10.4,16.6,0.0,0.0,0.0,0.0,3,8.4,18.7,77,33273.55,43017.24,0,0,0,0,0.7734933714947776
2021-09-27,19.6,13.0,15.7,20.4,12.9,16.2,0.5,0.5,0.0,5.0,51,7.3,13.7,256,11887.51,42798.16,0,0,0,0,0.2777575017243732
2021-09-28,19.5,11.4,15.2,19.3,10.7,14.9,0.3,0.3,0.0,3.0,51,12.8,28.8,288,26478.96,42578.26,0,0,0,0,0.621889198854063
2021-09-29,17.6,11.9,14.2,15.2,9.9,12.8,3.2,3.2,0.0,5.0,61,19.7,40.0,245,21745.87,42357.69,1,0,0,0,0.5133865893064518
2021-09-30,14.3,6.2,10.4,11.1,3.5,7.8,0.2,0.2,0.0,1.0,51,16.4,35.3,239,37684.63,42136.58,0,0,0,0,0.8943447712177874
2021-10-01,17.8,4.9,10.6,15.8,2.4,8.5,0.0,0.0,0.0,0.0,3,9.7,19.8,134,37356.17,41915.07,0,0,0,0,0.8912348231793481
2021-10-02,21.3,6.0,13.4,20.6,4.2,12.0,0.0,0.0,0.0,0.0,3,19.1,35.6,160,36045.36,41693.29,0,0,0,0,0.8645362359266923
2021-10-03,21.2,6.7,14.3,20.2,4.6,13.1,0.0,0.0,0.0,0.0,3,12.9,31.0,112,36492.1,41471.38,0,0,0,0,0.8799345476326084
2021-10-04,19.4,9.9,13.8,19.2,8.9,13.2,0.1,0.1,0.0,1.0,51,11.4,23.4,23,22024.79,41249.48,0,0,0,0,0.5339410339233367
2021-10-05,17.2,12.1,14.1,16.3,10.7,13.2,2.2,2.2,0.0,6.0,53,16.3,37.8,222,4479.62,41027.73,1,0,0,0,0.1091851779272214
2021-10-06,13.6,6.6,11.5,11.1,4.5,9.4,0.8,0.8,0.0,3.0,53,15.7,31.7,239,8135.67,40806.26,0,0,0,0,0.19937308638429496
2021-10-07,15.4,5.2,10.4,13.1,3.0,8.7,0.0,0.0,0.0,0.0,3,15.0,28.8,21,18000.0,40585.22,0,0,0,0,0.4435112092530236
